     Day,    Time,      AX,      AY,      AZ,θX(左右),θZ(前後),θY(上下),Rainfall,Humidity,Temperature
23/07/28,上午 8:45,0.007712,-0.994803,-0.07502,   0.443, -85.665,  -4.312,       0,  69.747,  28.819
23/07/28,上午 8:50,0.007255,-0.995138,-0.074858,   0.417, -85.678,  -4.302,       0,  68.935,  28.856
23/07/28,上午 9:15,0.007798,-0.994788,-0.074551,   0.448, -85.691,  -4.286,       0,   69.86,  28.995
23/07/28,上午 9:20,0.007566,-0.994807,-0.074672,   0.435, -85.685,  -4.293,       0,  68.515,  29.001
23/07/28,上午 9:25,0.007826,-0.994725,-0.074615,    0.45, -85.687,   -4.29,       0,  71.366,  28.848
23/07/28,上午 9:30,0.007568,-0.994521,-0.074734,   0.435, -85.681,  -4.297,       0,  72.097,  28.798
23/07/28,上午 9:35,0.007644,-0.994804,-0.07466,   0.439, -85.686,  -4.292,       0,   71.28,  29.058
23/07/28,上午 9:40,0.007521,-0.995055,-0.075106,   0.432, -85.662,  -4.316,       0,  70.653,   29.09
23/07/28,上午 9:45, 0.00736,-0.994834,-0.074999,   0.423, -85.668,  -4.311,       0,  68.771,  29.134
23/07/28,上午 9:50,0.007396,-0.995199,-0.074871,   0.425, -85.677,  -4.302,       0,  68.168,  29.421
23/07/28,上午 9:55,0.007824,-0.994592,-0.074974,   0.449, -85.666,  -4.311,       0,  71.097,  29.381
23/07/28,上午 10:00,0.007499,-0.99482,-0.074432,   0.431,   -85.7,  -4.279,       0,  71.722,  29.083
23/07/28,上午 10:05,0.007582,-0.99518,-0.074993,   0.435, -85.669,  -4.309,       0,  73.513,  28.983
23/07/28,上午 10:10,0.007325,-0.995225,-0.074613,   0.421, -85.692,  -4.287,       0,  70.521,  29.172
23/07/28,上午 10:15,0.007533,-0.994438,-0.075073,   0.433, -85.661,  -4.317,       0,  71.543,  29.196
23/07/28,上午 10:20,0.007831,-0.994773,-0.074957,    0.45, -85.667,  -4.309,       0,  71.593,  29.384
23/07/28,上午 10:25,0.007513,-0.995128,-0.074654,   0.431, -85.688,   -4.29,       0,  71.742,  29.498
23/07/28,上午 10:30,0.007801,-0.99511,-0.074624,   0.448, -85.688,  -4.289,       0,  72.712,  29.431
23/07/28,上午 10:35,0.007729,-0.995126,-0.074861,   0.444, -85.675,  -4.302,       0,  73.257,  29.529
23/07/28,上午 10:35,0.008452,-0.99463,-0.074828,   0.485,  -85.67,  -4.302,       0,  73.871,  29.529
23/07/28,上午 10:40,0.007476,-0.995235,-0.074592,   0.429, -85.692,  -4.286,       0,  73.322,  29.554
23/07/28,上午 10:45,0.007505,-0.995268,-0.074742,   0.431, -85.684,  -4.295,       0,  70.673,   29.57
23/07/28,上午 10:50,0.007328,-0.995292,-0.074736,   0.421, -85.685,  -4.294,       0,  72.248,  29.422
23/07/28,上午 10:55,0.007389,-0.994875,-0.075188,   0.424, -85.657,  -4.322,       0,  70.986,  29.363
23/07/28,上午 11:00, 0.00751,-0.994943,-0.074875,   0.431, -85.675,  -4.304,       0,  70.096,  29.391
23/07/28,上午 11:05,0.007035,-0.994816,-0.075071,   0.404, -85.666,  -4.315,       0,  68.945,  29.404
23/07/28,上午 11:10,0.007389,-0.994953,-0.074516,   0.424, -85.696,  -4.283,       0,  67.963,  29.463
23/07/28,上午 11:15,0.007728,-0.994984,-0.074602,   0.444, -85.689,  -4.288,       0,  66.925,  29.516
23/07/28,上午 11:20,0.007331,-0.995067,-0.074695,   0.421, -85.687,  -4.293,       0,  70.035,  29.352
23/07/28,上午 11:25,0.007614,-0.994895,-0.074633,   0.437, -85.688,   -4.29,       0,  68.647,  29.281
23/07/28,上午 11:30,0.007934,-0.994574,-0.074582,   0.456, -85.687,  -4.288,       0,  72.913,  29.169
23/07/28,上午 11:35,0.007722,-0.994721,-0.074635,   0.444, -85.686,  -4.291,       0,  71.121,  28.935
23/07/28,上午 11:40,0.007855,-0.995019,-0.074606,   0.451, -85.688,  -4.288,       0,  76.556,  28.774
23/07/28,上午 11:45,  0.0077, -0.9948,-0.074767,   0.442, -85.679,  -4.298,       0,  76.589,  28.629
23/07/28,上午 11:50, 0.00787,-0.99475,-0.074862,   0.452, -85.673,  -4.304,       0,  77.539,  28.409
23/07/28,上午 11:55,0.007808,-0.995168,-0.074633,   0.448, -85.688,  -4.289,       0,  78.151,  28.241
23/07/28,下午 12:00,0.007379,-0.995069,-0.074764,   0.424, -85.682,  -4.297,       0,  79.587,  28.011
23/07/28,下午 12:05,0.007719,-0.994797,-0.074629,   0.443, -85.687,   -4.29,       0,  80.994,  27.811
23/07/28,下午 12:10,0.007751,-0.994661,-0.075118,   0.445, -85.658,  -4.319,       0,  79.469,  27.669
23/07/28,下午 12:15,0.007627,-0.994555,-0.07494,   0.438, -85.669,  -4.309,       0,  79.559,   27.63
23/07/28,下午 12:15,0.007842,-0.995024,-0.075093,    0.45, -85.661,  -4.316,       0,   79.77,  27.624
23/07/28,下午 12:20,0.007724,-0.994981,-0.074319,   0.444, -85.705,  -4.272,       0,  78.552,  27.635
23/07/28,下午 12:25,0.007159,-0.994865,-0.074464,   0.411,   -85.7,   -4.28,       0,  78.428,  27.786
23/07/28,下午 12:30,0.007655,-0.994974,-0.074276,    0.44, -85.708,  -4.269,       0,  75.099,  28.053
23/07/28,下午 12:35,0.007234,-0.994909,-0.075162,   0.415,  -85.66,   -4.32,       0,  77.997,  28.098
23/07/28,下午 12:40, 0.00696,-0.994697,-0.074613,     0.4, -85.692,   -4.29,       0,  77.503,  27.934
23/07/28,下午 12:45,0.007447,-0.995155,-0.074343,   0.428, -85.706,  -4.272,       0,  76.969,  27.889
23/07/28,下午 12:50,  0.0077,-0.994783,-0.074658,   0.442, -85.685,  -4.292,       0,  74.795,  28.016
23/07/28,下午 12:55,0.007187,-0.995237,-0.074649,   0.413, -85.691,  -4.289,       0,  76.663,  28.159
23/07/28,下午 1:00,0.007296,-0.994915,-0.074736,   0.419, -85.684,  -4.296,       0,   76.59,  28.277
23/07/28,下午 1:05, 0.00722,-0.994953,-0.074697,   0.415, -85.687,  -4.293,       0,  72.555,  28.257
23/07/28,下午 1:10,0.007344,-0.994872,-0.074787,   0.422,  -85.68,  -4.299,       0,  79.859,  28.243
23/07/28,下午 1:15,0.007391,-0.995199,-0.074839,   0.424, -85.679,    -4.3,       0,  79.444,  28.191
23/07/28,下午 1:20,0.007269,-0.995125,-0.074452,   0.417, -85.701,  -4.279,       0,  78.936,  28.224
23/07/28,下午 1:20,0.007603,-0.994857,-0.074701,   0.437, -85.684,  -4.294,       0,  78.988,  28.226
23/07/28,下午 1:25,0.007573,-0.995001,-0.07503,   0.435, -85.666,  -4.312,       0,  79.851,  28.269
23/07/28,下午 1:30,0.007388,-0.994954,-0.075375,   0.424, -85.647,  -4.332,       0,   80.27,  28.285
23/07/28,下午 1:35,0.007262,-0.995669,-0.07453,   0.417, -85.699,  -4.281,       0,  78.265,  28.267
23/07/28,下午 1:40,0.007348,-0.99477,-0.074426,   0.422, -85.701,  -4.279,       0,  80.708,  28.283
23/07/28,下午 1:45,0.007561,-0.995243,-0.074812,   0.434, -85.679,  -4.299,       0,  80.881,  28.154
23/07/28,下午 1:50,0.007106,-0.994807,-0.074442,   0.408, -85.701,  -4.279,       0,   80.77,  28.103
23/07/28,下午 1:55,0.007341,-0.994874,-0.074963,   0.422,  -85.67,  -4.309,       0,  76.487,  28.001
23/07/28,下午 2:00,0.007525,-0.994902,-0.074509,   0.432, -85.695,  -4.283,       0,  79.447,  28.046
23/07/28,下午 2:05,0.007927,-0.994445,-0.074719,   0.455, -85.679,  -4.297,       0,   80.17,  27.973
23/07/28,下午 2:10, 0.00766,-0.995392,-0.074319,    0.44, -85.707,   -4.27,       0,  80.056,  27.953
23/07/28,下午 2:15,0.007512,-0.994879,-0.074508,   0.431, -85.695,  -4.283,       0,  79.649,  27.893
23/07/28,下午 2:20,0.007325,-0.995023,-0.074902,   0.421, -85.675,  -4.305,       0,  81.656,  27.846
23/07/28,下午 2:25,0.007882,-0.99477,-0.074509,   0.453, -85.693,  -4.283,       0,  81.852,   27.85
23/07/28,下午 2:30,0.007249,-0.995292,-0.074648,   0.416, -85.691,  -4.289,       0,  82.399,  27.835
23/07/28,下午 2:35,0.007496,-0.995237,-0.074888,    0.43, -85.675,  -4.303,       0,  82.351,   27.84
23/07/28,下午 2:40,0.007466,-0.99495,-0.074981,   0.429, -85.669,   -4.31,       0,  83.834,  27.843
23/07/28,下午 2:45, 0.00776,-0.995049,-0.074897,   0.446, -85.673,  -4.304,       0,  83.983,  27.772
23/07/28,下午 2:50,0.007558,-0.995121,-0.074709,   0.434, -85.685,  -4.293,       0,  83.208,  27.627
23/07/28,下午 2:55,0.007813,-0.995489,-0.074615,   0.448,  -85.69,  -4.286,       0,  83.448,  27.498
23/07/28,下午 3:00,0.007332,-0.994472,-0.07497,   0.421, -85.668,  -4.311,       0,  83.515,  27.444
23/07/28,下午 3:05,0.007301,-0.994595,-0.075214,   0.419, -85.655,  -4.325,       0,  84.873,  27.338
23/07/28,下午 3:10,  0.0076,-0.994577,-0.07487,   0.437, -85.673,  -4.305,       0,   86.38,  27.108
23/07/28,下午 3:10,0.007887,-0.995154,-0.075051,   0.453, -85.663,  -4.313,       0,  86.331,    27.1
23/07/28,下午 3:15,0.007333,-0.99478,-0.074355,   0.421, -85.705,  -4.275,       0,  88.396,  26.891
23/07/28,下午 3:20,0.007411,-0.994851,-0.074954,   0.426,  -85.67,  -4.309,       0,  91.185,   26.77
23/07/28,下午 3:25,0.007268,-0.994729,-0.074754,   0.417, -85.682,  -4.298,       0,  92.785,  26.735
23/07/28,下午 3:30,0.007525,-0.994905,-0.074315,   0.432, -85.706,  -4.272,       0,  94.478,  26.714
23/07/28,下午 3:35,0.007379,-0.994675,-0.074739,   0.424, -85.682,  -4.297,     0.5,   95.83,  26.739
23/07/28,下午 3:40,0.007485,-0.995135,-0.074691,    0.43, -85.686,  -4.292,       0,  94.491,  26.751
23/07/28,下午 3:45,0.007818,-0.995132,-0.074696,   0.449, -85.684,  -4.293,       0,  95.205,  26.698
23/07/28,下午 3:50,0.007255,-0.995115,-0.075226,   0.417, -85.657,  -4.323,       0,  94.271,  26.669
23/07/28,下午 3:55,0.008049,-0.995129,-0.074976,   0.462, -85.667,  -4.309,       0,  94.285,  26.624
23/07/28,下午 4:00,0.007007,-0.995196,-0.074931,   0.402, -85.675,  -4.306,       0,  94.753,  26.608
23/07/28,下午 4:05,0.007749,-0.995078,-0.074771,   0.445,  -85.68,  -4.297,       0,  95.239,  26.731
23/07/28,下午 4:10,  0.0076,-0.995043,-0.075097,   0.436, -85.662,  -4.316,       0,   93.04,  26.721
23/07/28,下午 4:15, 0.00751,-0.995185,-0.074517,   0.431, -85.696,  -4.282,       0,  95.284,  26.662
23/07/28,下午 4:20,0.007447,-0.995163,-0.075058,   0.428, -85.666,  -4.313,       0,  96.149,  26.585
23/07/28,下午 4:25,0.007669,-0.995047,-0.075027,    0.44, -85.666,  -4.312,       0,   95.52,  26.586
23/07/28,下午 4:30,0.007392,-0.995078,-0.074751,   0.424, -85.683,  -4.296,       0,   95.29,  26.603
23/07/28,下午 4:35,0.007516,-0.99496,-0.074862,   0.432, -85.676,  -4.303,       0,  95.752,   26.51
23/07/28,下午 4:40,  0.0071,-0.995138,-0.074254,   0.408, -85.713,  -4.267,       0,  95.124,  26.462
23/07/28,下午 4:45, 0.00772,-0.994477,-0.075149,   0.444, -85.656,  -4.321,       0,  96.194,  26.428
23/07/28,下午 4:50,0.007328,-0.994863,-0.074426,   0.421, -85.701,  -4.278,       0,  96.077,  26.394
23/07/28,下午 4:55,0.007581,-0.994647,-0.074737,   0.435, -85.681,  -4.297,       0,  96.521,  26.325
23/07/28,下午 5:00,0.007674,-0.995168,-0.074728,   0.441, -85.683,  -4.294,       0,  96.457,   26.26
23/07/28,下午 5:05,0.007494,-0.994935,-0.075063,    0.43, -85.664,  -4.314,       0,  97.059,  26.192
23/07/28,下午 5:10,0.007328,-0.995287,-0.074429,   0.421, -85.703,  -4.277,       0,  97.204,  26.149
23/07/28,下午 5:15,0.007602,-0.994824,-0.074745,   0.437, -85.681,  -4.297,       0,  97.479,  26.128
23/07/28,下午 5:20,0.007602,-0.995257,-0.074476,   0.436, -85.698,  -4.279,       0,  97.534,  26.112
23/07/28,下午 5:25,0.008053,-0.995024,-0.075222,   0.462, -85.652,  -4.323,       0,  97.401,  26.105
23/07/28,下午 5:30, 0.00776,-0.994935,-0.074761,   0.446,  -85.68,  -4.297,       0,  97.154,   26.04
23/07/28,下午 5:35, 0.00728,-0.995147,-0.074655,   0.418, -85.689,   -4.29,       0,  97.358,  26.033
23/07/28,下午 5:40,0.007482,-0.994943,-0.074682,    0.43, -85.686,  -4.293,       0,  97.435,  26.014
23/07/28,下午 5:45,0.007209,-0.994913,-0.074829,   0.414, -85.679,  -4.301,       0,  97.479,  25.969
23/07/28,下午 5:50,0.006869,-0.994805,-0.074537,   0.395, -85.697,  -4.285,       0,  97.703,  25.971
23/07/28,下午 5:55,0.007061,-0.995216,-0.074771,   0.405, -85.684,  -4.296,       0,  97.949,  25.947
23/07/28,下午 6:00,0.007571,-0.995269,-0.07483,   0.435, -85.678,    -4.3,       0,  97.969,  25.929
23/07/28,下午 6:05, 0.00709,-0.994916,-0.075064,   0.407, -85.666,  -4.315,       0,   97.92,  25.925
23/07/28,下午 6:10,0.007846,-0.995153,-0.074682,    0.45, -85.685,  -4.292,       0,  97.843,  25.896
23/07/28,下午 6:15,0.007147,-0.994718,-0.074957,    0.41, -85.671,  -4.309,       0,  97.716,  25.874
23/07/28,下午 6:20,0.007638,-0.995464,-0.074851,   0.438, -85.678,    -4.3,       0,  97.842,  25.857
23/07/28,下午 6:25,0.007511,-0.995074,-0.074656,   0.431, -85.688,   -4.29,       0,  98.059,  25.813
23/07/28,下午 6:30,0.007473,-0.995022,-0.074904,   0.429, -85.674,  -4.305,       0,  98.097,  25.772
23/07/28,下午 6:35,0.007569,-0.99514,-0.074911,   0.435, -85.673,  -4.305,       0,   97.76,  25.698
23/07/28,下午 6:40,0.007708,-0.994765,-0.074702,   0.443, -85.683,  -4.294,       0,  98.147,  25.646
23/07/28,下午 6:45,0.007502,-0.995162,-0.074833,   0.431, -85.678,    -4.3,       0,  98.631,  25.645
23/07/28,下午 6:50,0.007723,-0.994834,-0.075116,   0.444, -85.659,  -4.318,       0,  98.746,  25.675
23/07/28,下午 6:55,0.007385,-0.994717,-0.074807,   0.424, -85.678,  -4.301,       0,   98.64,  25.693
23/07/28,下午 7:00,0.007049,-0.995002,-0.075058,   0.405, -85.667,  -4.314,       0,  98.617,  25.695
23/07/28,下午 7:05, 0.00732,-0.994714,-0.074563,    0.42, -85.693,  -4.287,       0,  98.479,  25.689
23/07/28,下午 7:10,0.007759,-0.994469,-0.074448,   0.446, -85.696,  -4.281,       0,  98.508,  25.676
23/07/28,下午 7:10,0.007337,-0.994804, -0.0748,   0.421, -85.679,    -4.3,       0,  98.535,  25.674
23/07/28,下午 7:15,0.007647,-0.995335,-0.075104,   0.439, -85.663,  -4.315,       0,  98.866,  25.673
23/07/28,下午 7:20,0.007658,-0.994848,-0.074746,    0.44, -85.681,  -4.297,       0,  98.863,  25.665
23/07/28,下午 7:25,0.007226,-0.995233,-0.074849,   0.415, -85.679,  -4.301,       0,  98.866,  25.667
23/07/28,下午 7:30,0.007344,-0.995204,-0.074834,   0.422, -85.679,    -4.3,       0,  98.814,  25.662
23/07/28,下午 7:35,0.007628,-0.995204,-0.074335,   0.438, -85.706,  -4.272,       0,  98.769,  25.651
23/07/28,下午 7:40,0.007649,-0.995014,-0.075023,   0.439, -85.666,  -4.312,       0,  98.498,  25.657
23/07/28,下午 7:45,0.007331,-0.995137,-0.074701,   0.421, -85.687,  -4.293,       0,  98.739,  25.634
23/07/28,下午 7:50,0.007714,-0.995141,-0.075007,   0.443, -85.667,   -4.31,       0,  98.665,  25.612
23/07/28,下午 7:55,0.007439,-0.995158,-0.074888,   0.427, -85.675,  -4.303,       0,  98.746,    25.6
23/07/28,下午 8:00,0.008011,-0.995078,-0.074084,    0.46, -85.717,  -4.258,       0,  98.462,  25.564
23/07/28,下午 8:05,0.007653,-0.99504,-0.074456,   0.439, -85.698,  -4.279,       0,  98.595,  25.548
23/07/28,下午 8:10,0.007642,-0.994412,-0.074913,   0.439,  -85.67,  -4.308,       0,  98.597,  25.529
23/07/28,下午 8:15,0.007306,-0.995495,-0.074458,   0.419, -85.702,  -4.277,       0,  98.509,  25.491
23/07/28,下午 8:20,0.007906,-0.995067,-0.074554,   0.454, -85.691,  -4.285,       0,  98.664,  25.467
23/07/28,下午 8:25,0.007828,-0.995467,-0.074867,   0.449, -85.676,  -4.301,       0,  98.703,  25.458
23/07/28,下午 8:30,0.007618,-0.99481,-0.075049,   0.438, -85.664,  -4.314,       0,  98.787,  25.437
23/07/28,下午 8:35,0.007382,-0.994945,-0.074336,   0.424, -85.706,  -4.273,       0,  98.645,  25.424
23/07/28,下午 8:40,0.007544,-0.994979,-0.074381,   0.433, -85.703,  -4.275,       0,  98.889,  25.419
23/07/28,下午 8:45,0.007041,-0.99529,-0.074536,   0.404, -85.698,  -4.283,       0,  98.714,  25.386
23/07/28,下午 8:50,0.007297,-0.99573,-0.074641,   0.419, -85.693,  -4.287,       0,  98.799,   25.37
23/07/28,下午 8:55,0.007636,-0.995215,-0.075209,   0.438, -85.656,  -4.322,       0,  98.812,  25.374
23/07/28,下午 9:00,0.007376,-0.994763,-0.074974,   0.424, -85.669,   -4.31,       0,  98.602,  25.379
23/07/28,下午 9:05,0.007312,-0.994902,-0.074535,    0.42, -85.695,  -4.284,       0,  98.602,  25.364
23/07/28,下午 9:10,0.007526,-0.994729,-0.074909,   0.432, -85.672,  -4.306,       0,  98.572,  25.343
23/07/28,下午 9:15,0.007687,-0.994893,-0.074815,   0.441, -85.677,    -4.3,       0,  98.035,  25.303
23/07/28,下午 9:20,0.007084,-0.994894,-0.074948,   0.407, -85.673,  -4.308,       0,   98.82,  25.305
23/07/28,下午 9:25,0.007458,-0.994825,-0.075271,   0.428, -85.652,  -4.327,       0,  98.615,  25.301
23/07/28,下午 9:30,0.006863,-0.994533,-0.074734,   0.394, -85.685,  -4.297,       0,  98.731,   25.29
23/07/28,下午 9:35, 0.00727,-0.994855,-0.074443,   0.417,   -85.7,  -4.279,       0,  98.567,  25.281
23/07/28,下午 9:40,0.007436,-0.994918,-0.075082,   0.427, -85.663,  -4.316,       0,   98.49,   25.28
23/07/28,下午 9:45,0.007453,-0.995209,-0.074717,   0.428, -85.685,  -4.293,       0,  98.537,  25.282
23/07/28,下午 9:50,0.007088,-0.994831,-0.074897,   0.407, -85.675,  -4.305,       0,  98.521,  25.283
23/07/28,下午 9:55,0.007679,-0.995299,-0.074679,   0.441, -85.687,  -4.291,       0,  98.019,  25.252
23/07/28,下午 10:00,0.007277,-0.995244,-0.074818,   0.418, -85.681,  -4.299,       0,  98.487,  25.242
23/07/28,下午 10:05,0.007564,-0.994916,-0.074397,   0.434, -85.702,  -4.276,       0,  98.102,  25.246
23/07/28,下午 10:10,0.007663,-0.994916,-0.074967,    0.44, -85.669,  -4.309,       0,  98.201,  25.227
23/07/28,下午 10:15,0.007763,-0.995056,-0.074904,   0.446, -85.672,  -4.305,       0,  98.208,  25.222
23/07/28,下午 10:20,0.007096,-0.994543,-0.074758,   0.408, -85.682,  -4.299,       0,  98.314,  25.208
23/07/28,下午 10:25,0.007042,-0.994917,-0.074745,   0.404, -85.685,  -4.296,       0,  98.348,  25.191
23/07/28,下午 10:30,0.007453,-0.994855,-0.074645,   0.428, -85.688,  -4.291,       0,   98.22,  25.166
23/07/28,下午 10:35,0.007548,-0.99515,-0.074721,   0.433, -85.684,  -4.294,       0,  98.027,  25.155
23/07/28,下午 10:40, 0.00763,-0.99545,-0.074762,   0.438, -85.683,  -4.295,       0,   97.69,  25.105
23/07/28,下午 10:45,0.007462,-0.994997,-0.075246,   0.428, -85.654,  -4.325,       0,  97.759,  25.075
23/07/28,下午 10:50,0.007419,-0.994923,-0.074644,   0.426, -85.688,   -4.29,       0,  97.941,  25.046
23/07/28,下午 10:55,0.007571,-0.995142,-0.07483,   0.435, -85.678,    -4.3,       0,  98.501,  25.028
23/07/28,下午 11:00,0.007262,-0.99525,-0.074716,   0.417, -85.687,  -4.293,       0,  98.134,  25.003
23/07/28,下午 11:05,  0.0074,-0.994871,-0.074599,   0.425, -85.691,  -4.288,       0,  98.258,  24.966
23/07/28,下午 11:10,0.007345,-0.995001,-0.074946,   0.422, -85.672,  -4.307,       0,  97.823,  24.919
23/07/28,下午 11:15,0.007244,-0.99487,-0.074851,   0.416, -85.677,  -4.303,       0,  96.944,  24.867
23/07/28,下午 11:20,0.007631,-0.995515,-0.074856,   0.438, -85.678,    -4.3,       0,    97.4,  24.858
23/07/28,下午 11:25,0.007099,-0.994473,-0.074816,   0.408, -85.678,  -4.302,       0,  98.044,  24.818
23/07/28,下午 11:30,0.007121,-0.994861,-0.074725,   0.409, -85.685,  -4.295,       0,  97.686,  24.785
23/07/28,下午 11:35, 0.00742,-0.994654,-0.074904,   0.426, -85.672,  -4.307,       0,  98.196,  24.784
23/07/28,下午 11:40,0.007299,-0.995065,-0.074741,   0.419, -85.684,  -4.295,       0,  98.431,  24.801
23/07/28,下午 11:45,0.007638,-0.994848,-0.074667,   0.439, -85.685,  -4.292,       0,  98.431,  24.827
23/07/28,下午 11:50,0.006936,-0.994568,-0.074768,   0.398, -85.682,  -4.299,       0,  98.612,  24.851
23/07/28,下午 11:55,0.007657,-0.994964,-0.074507,    0.44, -85.695,  -4.282,       0,  98.525,  24.875
23/07/29,上午 12:00,0.007208,-0.995007,-0.074807,   0.414, -85.681,  -4.299,       0,  98.075,  24.882
23/07/29,上午 12:05,0.007476,-0.995225,-0.074554,   0.429, -85.694,  -4.284,       0,  97.307,  24.849
23/07/29,上午 12:10,0.007324,-0.994789,-0.074928,   0.421, -85.672,  -4.307,       0,  97.329,  24.858
23/07/29,上午 12:15,0.007583,-0.994887,-0.074793,   0.435, -85.679,  -4.299,       0,  96.343,  24.871
23/07/29,上午 12:20,0.007746,-0.995371,-0.074648,   0.445, -85.688,  -4.289,       0,  96.641,  24.879
23/07/29,上午 12:25,0.007137, -0.9951,-0.074648,    0.41,  -85.69,   -4.29,       0,   97.54,  24.892
23/07/29,上午 12:30,0.007112,-0.995072,-0.074934,   0.408, -85.674,  -4.306,       0,   97.28,  24.876
23/07/29,上午 12:35,0.007371,-0.99463,-0.074751,   0.423, -85.681,  -4.298,       0,  97.866,   24.89
23/07/29,上午 12:40,0.007373,-0.994747,-0.074784,   0.423,  -85.68,  -4.299,       0,   97.99,  24.917
23/07/29,上午 12:45,0.007322,-0.994818,-0.075385,    0.42, -85.646,  -4.333,       0,  98.384,  24.966
23/07/29,上午 12:50,0.007526,-0.994742,-0.074746,   0.432, -85.681,  -4.297,       0,  98.849,  25.021
23/07/29,上午 12:55,0.007725,-0.995279,-0.07506,   0.443, -85.664,  -4.313,       0,  98.695,  25.059
23/07/29,上午 1:00,0.007619,-0.994849,-0.074714,   0.438, -85.683,  -4.295,       0,  97.035,  25.045
23/07/29,上午 1:05,0.007145,-0.995233,-0.07481,    0.41, -85.682,  -4.299,       0,    96.4,  25.017
23/07/29,上午 1:10, 0.00749,-0.994744,-0.074508,    0.43, -85.695,  -4.283,       0,  95.276,  24.959
23/07/29,上午 1:15,  0.0074,-0.994784,-0.074824,   0.425, -85.678,  -4.301,       0,  94.282,  24.901
23/07/29,上午 1:20,0.008046,-0.995437,-0.074529,   0.462, -85.693,  -4.282,       0,  94.962,  24.874
23/07/29,上午 1:25,0.007692,-0.995738,-0.074792,   0.441, -85.682,  -4.295,       0,  94.163,  24.828
23/07/29,上午 1:30,0.007463,-0.99494,-0.074614,   0.429,  -85.69,  -4.289,       0,  96.271,  24.818
23/07/29,上午 1:35,0.006925,-0.994962,-0.075073,   0.398, -85.667,  -4.315,       0,  95.923,  24.783
23/07/29,上午 1:40,0.007904,-0.994796,-0.074694,   0.454, -85.682,  -4.294,       0,  96.387,  24.771
23/07/29,上午 1:45,0.007583,-0.995245,-0.074683,   0.435, -85.687,  -4.291,       0,  95.186,  24.788
23/07/29,上午 1:50,0.007764,-0.994788,-0.074673,   0.446, -85.684,  -4.293,       0,  95.998,  24.827
23/07/29,上午 1:55,0.007458,-0.995138,-0.075067,   0.428, -85.665,  -4.314,       0,  94.393,  24.822
23/07/29,上午 2:00,0.007256,-0.994948,-0.074858,   0.417, -85.677,  -4.303,       0,  94.425,  24.824
23/07/29,上午 2:05,0.007739,-0.994717,-0.074875,   0.444, -85.672,  -4.305,       0,  94.382,  24.824
23/07/29,上午 2:10,0.007118,-0.994854,-0.074942,   0.409, -85.673,  -4.308,       0,  94.745,  24.809
23/07/29,上午 2:15,0.006944,-0.994864,-0.074908,   0.399, -85.676,  -4.306,       0,  96.281,  24.824
23/07/29,上午 2:20,0.007508,-0.995019,-0.074622,   0.431,  -85.69,  -4.289,       0,  95.762,  24.819
23/07/29,上午 2:25,0.007801,-0.995208,-0.075164,   0.448, -85.658,  -4.319,       0,  96.485,  24.814
23/07/29,上午 2:25,0.007308,-0.99534,-0.074741,   0.419, -85.685,  -4.294,       0,  96.622,  24.812
23/07/29,上午 2:30,0.007646,-0.99499,-0.074763,   0.439, -85.681,  -4.297,       0,  97.049,   24.82
23/07/29,上午 2:35,0.007423,-0.994936,-0.07447,   0.426, -85.698,   -4.28,       0,  97.134,  24.839
23/07/29,上午 2:40,0.007735,-0.995127,-0.074647,   0.444, -85.687,   -4.29,       0,  96.714,  24.843
23/07/29,上午 2:45,0.007569,-0.995034,-0.07435,   0.435, -85.705,  -4.273,       0,  96.192,  24.837
23/07/29,上午 2:50,0.007111,-0.995299,-0.074716,   0.408, -85.688,  -4.293,       0,  93.874,  24.791
23/07/29,上午 2:55, 0.00725,-0.995217,-0.074827,   0.416,  -85.68,    -4.3,       0,  95.048,  24.775
23/07/29,上午 3:00,0.007724,-0.995269,-0.074812,   0.443, -85.679,  -4.299,       0,  94.762,  24.754
23/07/29,上午 3:05,0.007312,-0.995087,-0.074525,    0.42, -85.696,  -4.283,       0,  94.982,  24.747
23/07/29,上午 3:10,0.007258,-0.995173,-0.074621,   0.417, -85.692,  -4.288,       0,   93.99,  24.729
23/07/29,上午 3:15,0.007308,-0.995233,-0.074804,    0.42, -85.681,  -4.298,       0,  93.909,  24.692
23/07/29,上午 3:20, 0.00669,-0.995266,-0.07438,   0.384, -85.709,  -4.274,       0,  93.478,  24.622
23/07/29,上午 3:25,0.007591,-0.994971,-0.074483,   0.436, -85.697,  -4.281,       0,  94.142,  24.591
23/07/29,上午 3:30,0.007649,-0.994728,-0.074494,   0.439, -85.695,  -4.283,       0,  94.088,  24.611
23/07/29,上午 3:35,0.007153,-0.995036,-0.075327,   0.411, -85.651,  -4.329,       0,  94.883,  24.616
23/07/29,上午 3:40,0.007552,-0.995633,-0.074787,   0.433, -85.683,  -4.296,       0,  94.598,  24.595
23/07/29,上午 3:45, 0.00733,-0.995073,-0.074629,   0.421,  -85.69,  -4.289,       0,  96.254,  24.606
23/07/29,上午 3:50,0.007371,-0.994861,-0.074713,   0.423, -85.684,  -4.295,       0,  95.844,  24.591
23/07/29,上午 3:55,0.007334,-0.995123,-0.074714,   0.421, -85.686,  -4.294,       0,    95.1,  24.546
23/07/29,上午 4:00,0.007099,-0.994482,-0.075017,   0.408, -85.667,  -4.314,       0,  95.126,  24.539
23/07/29,上午 4:05,0.006984,-0.994998,-0.074765,   0.401, -85.684,  -4.297,       0,  95.623,  24.538
